STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,centlat,centlong,id,GEO_id,GEO_id2,GEO_displa,ACS_14_5YR,ACS_14_5_1,GEO_id_1,GEO_id2_1,GEO_disp_1,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07
expanded_label,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,xxx,centroid latitude,centroid longitude,,xxx,xxx,xxx,Estimate; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars),xxx,xxx,xxx,Estimate; Total:,Margin of Error; Total:,Estimate; Household received Food Stamps/SNAP in the past 12 months:,Margin of Error; Household received Food Stamps/SNAP in the past 12 months:,Estimate; Household received Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Margin of Error; Household received Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Estimate; Household received Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Margin of Error; Household received Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months:,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months:,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability
24,33,803606,1,1500000US240338036061,2.40E+11,1,BG,894615,0,38.97458673,-76.84763908,0,1500000US240338036061,2.40338E+11,"Block Group 1, Census Tract 8036.06, Prince George's County, Maryland",80357,12928,1500000US240338036061,2.40E+11,"Block Group 1, Census Tract 8036.06, Prince George's County, Maryland",460,89,22,27,22,27,0,12,438,93,123,54,315,97
24,33,803608,1,1500000US240338036081,2.40E+11,1,BG,2065584,37245,38.95801151,-76.83692583,0,1500000US240338036081,2.40338E+11,"Block Group 1, Census Tract 8036.08, Prince George's County, Maryland",81579,26213,1500000US240338036081,2.40E+11,"Block Group 1, Census Tract 8036.08, Prince George's County, Maryland",284,68,19,30,19,30,0,12,265,62,78,47,187,51
24,33,803601,1,1500000US240338036011,2.40E+11,1,BG,1879724,0,38.94099468,-76.84600125,0,1500000US240338036011,2.40338E+11,"Block Group 1, Census Tract 8036.01, Prince George's County, Maryland",98355,12757,1500000US240338036011,2.40E+11,"Block Group 1, Census Tract 8036.01, Prince George's County, Maryland",750,75,65,54,24,25,41,50,685,82,119,56,566,89
24,33,806900,3,1500000US240338069003,2.40E+11,3,BG,528127,0,39.0111235,-76.91561872,0,1500000US240338069003,2.40338E+11,"Block Group 3, Census Tract 8069, Prince George's County, Maryland",80694,29560,1500000US240338069003,2.40E+11,"Block Group 3, Census Tract 8069, Prince George's County, Maryland",326,67,12,16,0,12,12,16,314,66,46,32,268,65
24,33,807200,2,1500000US240338072002,2.40E+11,2,BG,1373887,0,38.99198457,-76.94750938,0,1500000US240338072002,2.40338E+11,"Block Group 2, Census Tract 8072, Prince George's County, Maryland",-,**,1500000US240338072002,2.40E+11,"Block Group 2, Census Tract 8072, Prince George's County, Maryland",0,17,0,17,0,17,0,17,0,17,0,17,0,17
24,33,806800,2,1500000US240338068002,2.40E+11,2,BG,725253,0,38.98953286,-76.91444312,0,1500000US240338068002,2.40338E+11,"Block Group 2, Census Tract 8068, Prince George's County, Maryland",99643,18262,1500000US240338068002,2.40E+11,"Block Group 2, Census Tract 8068, Prince George's County, Maryland",482,68,20,20,5,8,15,18,462,63,89,31,373,61
24,33,803200,2,1500000US240338032002,2.40E+11,2,BG,203573,0,38.92402713,-76.88951488,0,1500000US240338032002,2.40338E+11,"Block Group 2, Census Tract 8032, Prince George's County, Maryland",46875,10921,1500000US240338032002,2.40E+11,"Block Group 2, Census Tract 8032, Prince George's County, Maryland",559,81,125,55,21,19,104,60,434,92,66,45,368,97
24,33,807102,1,1500000US240338071021,2.40E+11,1,BG,523463,0,38.97532466,-76.93359613,0,1500000US240338071021,2.40338E+11,"Block Group 1, Census Tract 8071.02, Prince George's County, Maryland",101083,24335,1500000US240338071021,2.40E+11,"Block Group 1, Census Tract 8071.02, Prince George's County, Maryland",437,67,7,10,0,12,7,10,430,68,31,26,399,70
24,33,806708,2,1500000US240338067082,2.40E+11,2,BG,629744,0,39.00080019,-76.8810098,0,1500000US240338067082,2.40338E+11,"Block Group 2, Census Tract 8067.08, Prince George's County, Maryland",49054,12897,1500000US240338067082,2.40E+11,"Block Group 2, Census Tract 8067.08, Prince George's County, Maryland",834,154,90,85,53,65,37,59,744,151,109,69,635,164
24,33,800408,3,1500000US240338004083,2.40E+11,3,BG,3531936,10923,38.9793468,-76.79996745,0,1500000US240338004083,2.40338E+11,"Block Group 3, Census Tract 8004.08, Prince George's County, Maryland",118523,24263,1500000US240338004083,2.40E+11,"Block Group 3, Census Tract 8004.08, Prince George's County, Maryland",655,123,18,26,3,11,15,24,637,123,119,66,518,125
24,33,800409,3,1500000US240338004093,2.40E+11,3,BG,4137162,20519,38.98532776,-76.76481934,0,1500000US240338004093,2.40338E+11,"Block Group 3, Census Tract 8004.09, Prince George's County, Maryland",127843,12558,1500000US240338004093,2.40E+11,"Block Group 3, Census Tract 8004.09, Prince George's County, Maryland",726,163,0,12,0,12,0,12,726,163,96,64,630,167
24,33,800211,1,1500000US240338002111,2.40E+11,1,BG,925952,0,39.08749458,-76.84034736,0,1500000US240338002111,2.40338E+11,"Block Group 1, Census Tract 8002.11, Prince George's County, Maryland",51974,11837,1500000US240338002111,2.40E+11,"Block Group 1, Census Tract 8002.11, Prince George's County, Maryland",468,80,16,27,0,12,16,27,452,84,66,43,386,86
24,5,430300,1,1500000US240054303001,2.40E+11,1,BG,823924,50235,39.23596492,-76.65585915,0,1500000US240054303001,2.40054E+11,"Block Group 1, Census Tract 4303, Baltimore County, Maryland",58324,15034,1500000US240054303001,2.40E+11,"Block Group 1, Census Tract 4303, Baltimore County, Maryland",421,100,105,52,38,30,67,44,316,103,71,51,245,96
24,5,421200,1,1500000US240054212001,2.40E+11,1,BG,722458,402664,39.24967706,-76.50281246,0,1500000US240054212001,2.40054E+11,"Block Group 1, Census Tract 4212, Baltimore County, Maryland",45795,17999,1500000US240054212001,2.40E+11,"Block Group 1, Census Tract 4212, Baltimore County, Maryland",403,58,44,30,14,15,30,25,359,59,138,56,221,49
24,5,420402,2,1500000US240054204022,2.40E+11,2,BG,266798,0,39.26501262,-76.49264705,0,1500000US240054204022,2.40054E+11,"Block Group 2, Census Tract 4204.02, Baltimore County, Maryland",52361,13240,1500000US240054204022,2.40E+11,"Block Group 2, Census Tract 4204.02, Baltimore County, Maryland",386,56,55,24,37,19,18,15,331,55,118,51,213,60
24,5,450501,1,1500000US240054505011,2.40E+11,1,BG,963901,0,39.31354625,-76.45673879,0,1500000US240054505011,2.40055E+11,"Block Group 1, Census Tract 4505.01, Baltimore County, Maryland",32385,21414,1500000US240054505011,2.40E+11,"Block Group 1, Census Tract 4505.01, Baltimore County, Maryland",536,104,95,67,51,43,44,68,441,97,121,65,320,104
24,5,404900,2,1500000US240054049002,2.40E+11,2,BG,11136986,64507,39.44168724,-76.74661097,0,1500000US240054049002,2.40054E+11,"Block Group 2, Census Tract 4049, Baltimore County, Maryland",174583,61740,1500000US240054049002,2.40E+11,"Block Group 2, Census Tract 4049, Baltimore County, Maryland",478,64,0,12,0,12,0,12,478,64,48,31,430,67
24,5,452300,1,1500000US240054523001,2.40E+11,1,BG,184285,0,39.2974244,-76.51292685,0,1500000US240054523001,2.40055E+11,"Block Group 1, Census Tract 4523, Baltimore County, Maryland",54145,18497,1500000US240054523001,2.40E+11,"Block Group 1, Census Tract 4523, Baltimore County, Maryland",501,87,122,68,79,59,43,36,379,90,101,54,278,91
24,5,402302,2,1500000US240054023022,2.40E+11,2,BG,1784328,0,39.35425087,-76.78259107,0,1500000US240054023022,2.40054E+11,"Block Group 2, Census Tract 4023.02, Baltimore County, Maryland",61625,10974,1500000US240054023022,2.40E+11,"Block Group 2, Census Tract 4023.02, Baltimore County, Maryland",992,116,127,88,17,21,110,84,865,125,118,57,747,136
24,5,402503,2,1500000US240054025032,2.40E+11,2,BG,3601045,12184,39.35733523,-76.80250373,0,1500000US240054025032,2.40054E+11,"Block Group 2, Census Tract 4025.03, Baltimore County, Maryland",81000,17677,1500000US240054025032,2.40E+11,"Block Group 2, Census Tract 4025.03, Baltimore County, Maryland",570,107,43,37,24,27,19,23,527,103,230,82,297,78
24,5,403802,2,1500000US240054038022,2.40E+11,2,BG,5414613,18692,39.40709898,-76.69121561,0,1500000US240054038022,2.40054E+11,"Block Group 2, Census Tract 4038.02, Baltimore County, Maryland",183750,24600,1500000US240054038022,2.40E+11,"Block Group 2, Census Tract 4038.02, Baltimore County, Maryland",524,73,0,12,0,12,0,12,524,73,74,44,450,81
24,5,420800,2,1500000US240054208002,2.40E+11,2,BG,1070805,0,39.26585421,-76.51336252,0,1500000US240054208002,2.40054E+11,"Block Group 2, Census Tract 4208, Baltimore County, Maryland",73333,15922,1500000US240054208002,2.40E+11,"Block Group 2, Census Tract 4208, Baltimore County, Maryland",338,73,10,15,0,12,10,15,328,72,125,67,203,63
24,5,411102,2,1500000US240054111022,2.40E+11,2,BG,10751721,417005,39.42377335,-76.38815967,0,1500000US240054111022,2.40054E+11,"Block Group 2, Census Tract 4111.02, Baltimore County, Maryland",59375,50191,1500000US240054111022,2.40E+11,"Block Group 2, Census Tract 4111.02, Baltimore County, Maryland",238,52,7,12,7,12,0,12,231,55,82,35,149,58
24,5,411410,2,1500000US240054114102,2.40E+11,2,BG,705729,0,39.4048079,-76.48204722,0,1500000US240054114102,2.40054E+11,"Block Group 2, Census Tract 4114.10, Baltimore County, Maryland",69620,11100,1500000US240054114102,2.40E+11,"Block Group 2, Census Tract 4114.10, Baltimore County, Maryland",638,63,6,10,6,10,0,12,632,64,174,63,458,78
24,5,408703,2,1500000US240054087032,2.40E+11,2,BG,1182551,1295,39.44381023,-76.64689209,0,1500000US240054087032,2.40054E+11,"Block Group 2, Census Tract 4087.03, Baltimore County, Maryland",86127,11039,1500000US240054087032,2.40E+11,"Block Group 2, Census Tract 4087.03, Baltimore County, Maryland",756,119,11,18,0,12,11,18,745,120,81,58,664,110
24,5,420301,1,1500000US240054203011,2.40E+11,1,BG,551506,45078,39.27499559,-76.48612787,0,1500000US240054203011,2.40054E+11,"Block Group 1, Census Tract 4203.01, Baltimore County, Maryland",48682,4254,1500000US240054203011,2.40E+11,"Block Group 1, Census Tract 4203.01, Baltimore County, Maryland",1076,48,217,103,109,63,108,69,859,102,162,71,697,114
24,5,411404,1,1500000US240054114041,2.40E+11,1,BG,2963123,2398,39.40732664,-76.50613418,0,1500000US240054114041,2.40054E+11,"Block Group 1, Census Tract 4114.04, Baltimore County, Maryland",80625,9756,1500000US240054114041,2.40E+11,"Block Group 1, Census Tract 4114.04, Baltimore County, Maryland",994,66,30,26,9,13,21,23,964,73,192,72,772,96
24,5,402404,2,1500000US240054024042,2.40E+11,2,BG,583250,0,39.33146747,-76.728388,0,1500000US240054024042,2.40054E+11,"Block Group 2, Census Tract 4024.04, Baltimore County, Maryland",37857,8685,1500000US240054024042,2.40E+11,"Block Group 2, Census Tract 4024.04, Baltimore County, Maryland",874,163,290,144,173,124,117,84,584,157,96,69,488,144
24,5,402303,5,1500000US240054023035,2.40E+11,5,BG,865086,0,39.34575742,-76.75848209,0,1500000US240054023035,2.40054E+11,"Block Group 5, Census Tract 4023.03, Baltimore County, Maryland",71053,30055,1500000US240054023035,2.40E+11,"Block Group 5, Census Tract 4023.03, Baltimore County, Maryland",598,121,37,52,0,12,37,52,561,113,211,104,350,118
24,5,402303,3,1500000US240054023033,2.40E+11,3,BG,494763,3368,39.34685005,-76.7512773,0,1500000US240054023033,2.40054E+11,"Block Group 3, Census Tract 4023.03, Baltimore County, Maryland",81938,34463,1500000US240054023033,2.40E+11,"Block Group 3, Census Tract 4023.03, Baltimore County, Maryland",521,118,15,25,15,25,0,12,506,118,44,33,462,121
24,5,402306,1,1500000US240054023061,2.40E+11,1,BG,843904,0,39.36181306,-76.77058803,0,1500000US240054023061,2.40054E+11,"Block Group 1, Census Tract 4023.06, Baltimore County, Maryland",49335,10266,1500000US240054023061,2.40E+11,"Block Group 1, Census Tract 4023.06, Baltimore County, Maryland",1143,94,226,88,108,67,118,62,917,110,172,50,745,112
24,5,403300,2,1500000US240054033002,2.40E+11,2,BG,1148591,4597,39.36820937,-76.7372479,0,1500000US240054033002,2.40054E+11,"Block Group 2, Census Tract 4033, Baltimore County, Maryland",68244,8888,1500000US240054033002,2.40E+11,"Block Group 2, Census Tract 4033, Baltimore County, Maryland",713,73,38,29,16,15,22,23,675,77,168,58,507,77
24,5,403500,1,1500000US240054035001,2.40E+11,1,BG,1069900,0,39.38024212,-76.69275355,0,1500000US240054035001,2.40054E+11,"Block Group 1, Census Tract 4035, Baltimore County, Maryland",95556,24096,1500000US240054035001,2.40E+11,"Block Group 1, Census Tract 4035, Baltimore County, Maryland",600,72,0,12,0,12,0,12,600,72,162,69,438,76
24,5,490500,1,1500000US240054905001,2.40E+11,1,BG,1291418,1687,39.40790736,-76.63792094,0,1500000US240054905001,2.40055E+11,"Block Group 1, Census Tract 4905, Baltimore County, Maryland",141389,64407,1500000US240054905001,2.40E+11,"Block Group 1, Census Tract 4905, Baltimore County, Maryland",224,61,0,12,0,12,0,12,224,61,18,20,206,62
24,5,411101,1,1500000US240054111011,2.40E+11,1,BG,21198342,211102,39.44985129,-76.45080039,0,1500000US240054111011,2.40054E+11,"Block Group 1, Census Tract 4111.01, Baltimore County, Maryland",102083,21329,1500000US240054111011,2.40E+11,"Block Group 1, Census Tract 4111.01, Baltimore County, Maryland",769,60,12,13,3,6,9,12,757,62,237,56,520,73
24,5,490100,2,1500000US240054901002,2.40E+11,2,BG,4820351,655449,39.43279036,-76.57452954,0,1500000US240054901002,2.40055E+11,"Block Group 2, Census Tract 4901, Baltimore County, Maryland",122794,30577,1500000US240054901002,2.40E+11,"Block Group 2, Census Tract 4901, Baltimore County, Maryland",322,39,0,12,0,12,0,12,322,39,55,32,267,42
24,33,803512,1,1500000US240338035121,2.40E+11,1,BG,1909134,1371,38.8845462,-76.83792657,0,1500000US240338035121,2.40338E+11,"Block Group 1, Census Tract 8035.12, Prince George's County, Maryland",76851,8838,1500000US240338035121,2.40E+11,"Block Group 1, Census Tract 8035.12, Prince George's County, Maryland",1162,153,72,69,0,12,72,69,1090,160,105,74,985,164
24,33,800509,1,1500000US240338005091,2.40E+11,1,BG,4099967,8133,38.88660194,-76.79270998,0,1500000US240338005091,2.40338E+11,"Block Group 1, Census Tract 8005.09, Prince George's County, Maryland",94190,4574,1500000US240338005091,2.40E+11,"Block Group 1, Census Tract 8005.09, Prince George's County, Maryland",711,131,0,12,0,12,0,12,711,131,29,36,682,137
24,33,803516,1,1500000US240338035161,2.40E+11,1,BG,2567121,27927,38.95153321,-76.82210949,0,1500000US240338035161,2.40338E+11,"Block Group 1, Census Tract 8035.16, Prince George's County, Maryland",111939,16227,1500000US240338035161,2.40E+11,"Block Group 1, Census Tract 8035.16, Prince George's County, Maryland",1452,82,59,41,9,14,50,37,1393,84,176,73,1217,106
24,33,800515,1,1500000US240338005151,2.40E+11,1,BG,1051495,37768,38.93094599,-76.739149,0,1500000US240338005151,2.40338E+11,"Block Group 1, Census Tract 8005.15, Prince George's County, Maryland",86957,13404,1500000US240338005151,2.40E+11,"Block Group 1, Census Tract 8005.15, Prince George's County, Maryland",540,101,36,29,6,12,30,29,504,103,51,39,453,101
24,33,800511,4,1500000US240338005114,2.40E+11,4,BG,1065849,0,38.91230254,-76.72619184,0,1500000US240338005114,2.40338E+11,"Block Group 4, Census Tract 8005.11, Prince George's County, Maryland",103500,16108,1500000US240338005114,2.40E+11,"Block Group 4, Census Tract 8005.11, Prince George's County, Maryland",402,56,5,8,5,8,0,12,397,56,96,43,301,61
24,33,801704,2,1500000US240338017042,2.40E+11,2,BG,345492,0,38.8257968,-76.98874573,0,1500000US240338017042,2.40338E+11,"Block Group 2, Census Tract 8017.04, Prince George's County, Maryland",41269,10010,1500000US240338017042,2.40E+11,"Block Group 2, Census Tract 8017.04, Prince George's County, Maryland",981,169,281,149,0,12,281,149,700,159,84,60,616,148
24,33,801708,2,1500000US240338017082,2.40E+11,2,BG,237499,0,38.81244863,-76.97031264,0,1500000US240338017082,2.40338E+11,"Block Group 2, Census Tract 8017.08, Prince George's County, Maryland",46539,2092,1500000US240338017082,2.40E+11,"Block Group 2, Census Tract 8017.08, Prince George's County, Maryland",705,103,144,76,50,47,94,64,561,107,63,47,498,108
24,33,801808,1,1500000US240338018081,2.40E+11,1,BG,392106,0,38.83776054,-76.96371851,0,1500000US240338018081,2.40338E+11,"Block Group 1, Census Tract 8018.08, Prince George's County, Maryland",70417,12402,1500000US240338018081,2.40E+11,"Block Group 1, Census Tract 8018.08, Prince George's County, Maryland",382,70,24,30,0,12,24,30,358,73,68,40,290,78
24,33,801808,3,1500000US240338018083,2.40E+11,3,BG,487683,0,38.82911794,-76.96037987,0,1500000US240338018083,2.40338E+11,"Block Group 3, Census Tract 8018.08, Prince George's County, Maryland",55475,6143,1500000US240338018083,2.40E+11,"Block Group 3, Census Tract 8018.08, Prince George's County, Maryland",790,86,233,95,38,32,195,90,557,110,112,52,445,119
24,33,802405,2,1500000US240338024052,2.40E+11,2,BG,788570,0,38.86118192,-76.92625214,0,1500000US240338024052,2.40338E+11,"Block Group 2, Census Tract 8024.05, Prince George's County, Maryland",61758,9123,1500000US240338024052,2.40E+11,"Block Group 2, Census Tract 8024.05, Prince George's County, Maryland",835,99,147,80,98,75,49,49,688,100,104,41,584,99
24,33,802404,3,1500000US240338024043,2.40E+11,3,BG,525641,0,38.86653195,-76.88893829,0,1500000US240338024043,2.40338E+11,"Block Group 3, Census Tract 8024.04, Prince George's County, Maryland",61168,13443,1500000US240338024043,2.40E+11,"Block Group 3, Census Tract 8024.04, Prince George's County, Maryland",825,128,132,69,34,26,98,67,693,137,74,50,619,144
24,33,801408,1,1500000US240338014081,2.40E+11,1,BG,492255,0,38.80102507,-76.95225214,0,1500000US240338014081,2.40338E+11,"Block Group 1, Census Tract 8014.08, Prince George's County, Maryland",54955,11877,1500000US240338014081,2.40E+11,"Block Group 1, Census Tract 8014.08, Prince George's County, Maryland",931,120,124,78,10,16,114,77,807,121,96,50,711,122
24,33,800606,2,1500000US240338006062,2.40E+11,2,BG,845946,42318,38.82531917,-76.7574267,0,1500000US240338006062,2.40338E+11,"Block Group 2, Census Tract 8006.06, Prince George's County, Maryland",84265,22354,1500000US240338006062,2.40E+11,"Block Group 2, Census Tract 8006.06, Prince George's County, Maryland",1218,166,5,9,0,12,5,9,1213,164,155,99,1058,168
24,33,806100,3,1500000US240338061003,2.40E+11,3,BG,323180,14976,38.95242066,-76.95999766,0,1500000US240338061003,2.40338E+11,"Block Group 3, Census Tract 8061, Prince George's County, Maryland",52008,9021,1500000US240338061003,2.40E+11,"Block Group 3, Census Tract 8061, Prince George's County, Maryland",343,76,51,43,8,13,43,41,292,88,40,51,252,84
24,33,803402,2,1500000US240338034022,2.40E+11,2,BG,241788,0,38.91678093,-76.87210869,0,1500000US240338034022,2.40338E+11,"Block Group 2, Census Tract 8034.02, Prince George's County, Maryland",31923,15117,1500000US240338034022,2.40E+11,"Block Group 2, Census Tract 8034.02, Prince George's County, Maryland",388,86,45,30,27,25,18,18,343,86,143,70,200,78
24,33,807000,3,1500000US240338070003,2.40E+11,3,BG,1344171,61028,38.98845932,-76.92629028,0,1500000US240338070003,2.40338E+11,"Block Group 3, Census Tract 8070, Prince George's County, Maryland",48173,15587,1500000US240338070003,2.40E+11,"Block Group 3, Census Tract 8070, Prince George's County, Maryland",171,62,5,8,0,12,5,8,166,63,17,17,149,64
24,33,801305,2,1500000US240338013052,2.40E+11,2,BG,2011898,12120,38.75489711,-76.95520897,0,1500000US240338013052,2.40338E+11,"Block Group 2, Census Tract 8013.05, Prince George's County, Maryland",113750,34421,1500000US240338013052,2.40E+11,"Block Group 2, Census Tract 8013.05, Prince George's County, Maryland",396,84,45,37,10,19,35,34,351,87,82,42,269,83
24,33,801308,2,1500000US240338013082,2.40E+11,2,BG,1361972,0,38.71263768,-77.00344842,0,1500000US240338013082,2.40338E+11,"Block Group 2, Census Tract 8013.08, Prince George's County, Maryland",117768,11597,1500000US240338013082,2.40E+11,"Block Group 2, Census Tract 8013.08, Prince George's County, Maryland",657,90,64,39,15,23,49,34,593,104,134,58,459,101
24,33,801309,1,1500000US240338013091,2.40E+11,1,BG,3438213,7544837,38.71152615,-77.04406983,0,1500000US240338013091,2.40338E+11,"Block Group 1, Census Tract 8013.09, Prince George's County, Maryland",132750,17918,1500000US240338013091,2.40E+11,"Block Group 1, Census Tract 8013.09, Prince George's County, Maryland",584,68,10,15,10,15,0,12,574,69,138,44,436,80
24,33,801309,2,1500000US240338013092,2.40E+11,2,BG,4121734,1060480,38.70397563,-77.00844164,0,1500000US240338013092,2.40338E+11,"Block Group 2, Census Tract 8013.09, Prince George's County, Maryland",120625,17450,1500000US240338013092,2.40E+11,"Block Group 2, Census Tract 8013.09, Prince George's County, Maryland",697,71,9,15,9,15,0,12,688,72,102,53,586,81
24,33,801006,2,1500000US240338010062,2.40E+11,2,BG,1665592,0,38.7537764,-76.82075561,0,1500000US240338010062,2.40338E+11,"Block Group 2, Census Tract 8010.06, Prince George's County, Maryland",115288,30112,1500000US240338010062,2.40E+11,"Block Group 2, Census Tract 8010.06, Prince George's County, Maryland",717,93,53,41,6,11,47,40,664,104,67,40,597,98
24,33,804102,3,1500000US240338041023,2.40E+11,3,BG,426904,0,38.9387159,-76.89950541,0,1500000US240338041023,2.40338E+11,"Block Group 3, Census Tract 8041.02, Prince George's County, Maryland",63281,30534,1500000US240338041023,2.40E+11,"Block Group 3, Census Tract 8041.02, Prince George's County, Maryland",539,113,152,87,20,23,132,83,387,122,28,27,359,117
